ダウンロードした時刻：2023/11/07 10:30:43

,標茶,標茶,標茶,標茶,標茶,標茶,標茶,標茶,標茶
2020/2/6 2:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 3:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 4:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 5:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 6:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 7:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 8:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 9:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 10:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 11:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 12:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 13:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 14:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 15:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 16:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 17:00:00,0.0,8,1,,0,1,16,8,1
2020/2/6 18:00:00,0.0,8,1,,0,1,15,8,1
2020/2/6 19:00:00,0.0,8,1,,0,1,15,8,1
2020/2/6 20:00:00,0.0,8,1,,0,1,15,8,1
2020/2/6 21:00:00,0.0,8,1,,0,1,15,8,1
2020/2/6 22:00:00,0.0,8,1,,0,1,15,8,1
2020/2/6 23:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 00:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 1:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 2:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 3:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 4:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 5:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 6:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 7:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 8:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 9:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 10:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 11:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 12:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 13:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 14:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 15:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 16:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 17:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 18:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 19:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 20:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 21:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 22:00:00,0.0,8,1,,0,1,15,8,1
2020/2/7 23:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 00:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 1:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 2:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 3:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 4:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 5:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 6:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 7:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 8:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 9:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 10:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 11:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 12:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 13:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 14:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 15:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 16:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 17:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 18:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 19:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 20:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 21:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 22:00:00,0.0,8,1,,0,1,15,8,1
2020/2/8 23:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 00:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 1:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 2:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 3:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 4:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 5:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 6:00:00,0.0,8,1,,0,1,14,8,1
2020/2/9 7:00:00,0.0,8,1,,0,1,14,8,1
2020/2/9 8:00:00,0.0,8,1,,0,1,14,8,1
2020/2/9 9:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 10:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 11:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 12:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 13:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 14:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 15:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 16:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 17:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 18:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 19:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 20:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 21:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 22:00:00,0.0,8,1,,0,1,15,8,1
2020/2/9 23:00:00,0.0,8,1,,0,1,15,8,1
2020/2/10 00:00:00,0.0,8,1,,0,1,15,8,1
2020/2/10 1:00:00,0.0,8,1,,0,1,15,8,1
2020/2/10 2:00:00,0.0,8,1,,0,1,15,8,1
2020/2/10 3:00:00,0.0,8,1,,0,1,15,8,1
2020/2/10 4:00:00,0.0,8,1,,0,1,15,8,1
2020/2/10 5:00:00,0.0,8,1,,0,1,14,8,1
2020/2/10 6:00:00,0.0,8,1,,0,1,14,8,1
2020/2/10 7:00:00,0.0,8,1,,0,1,14,8,1
2020/2/10 8:00:00,0.0,8,1,,0,1,14,8,1
2020/2/10 9:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 10:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 11:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 12:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 13:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 14:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 15:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 16:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 17:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 18:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 19:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 20:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 21:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 22:00:00,0.0,8,1,,0,1,13,8,1
2020/2/10 23:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 00:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 1:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 2:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 3:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 4:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 5:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 6:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 7:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 8:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 9:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 10:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 11:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 12:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 13:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 14:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 15:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 16:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 17:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 18:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 19:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 20:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 21:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 22:00:00,0.0,8,1,,0,1,13,8,1
2020/2/11 23:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 00:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 1:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 2:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 3:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 4:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 5:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 6:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 7:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 8:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 9:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 10:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 11:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 12:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 13:00:00,0.0,8,1,,0,1,13,8,1
2020/2/12 14:00:00,0.0,8,1,,0,1,12,8,1
2020/2/12 15:00:00,0.0,8,1,,0,1,12,8,1
2020/2/12 16:00:00,0.0,8,1,,0,1,12,8,1
2020/2/12 17:00:00,0.0,8,1,,0,1,11,8,1
2020/2/12 18:00:00,0.0,8,1,,0,1,11,8,1
2020/2/12 19:00:00,0.0,8,1,,0,1,11,8,1
2020/2/12 20:00:00,0.0,8,1,,0,1,11,8,1
2020/2/12 21:00:00,0.0,8,1,,0,1,11,8,1
2020/2/12 22:00:00,0.0,8,1,,0,1,11,8,1
2020/2/12 23:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 00:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 1:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 2:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 3:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 4:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 5:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 6:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 7:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 8:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 9:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 10:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 11:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 12:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 13:00:00,0.0,8,1,,0,1,11,8,1
2020/2/13 14:00:00,0.0,8,1,,0,1,10,8,1
2020/2/13 15:00:00,0.0,8,1,,0,1,10,8,1
2020/2/13 16:00:00,0.0,8,1,,0,1,9,8,1
2020/2/13 17:00:00,0.0,8,1,,0,1,9,8,1
2020/2/13 18:00:00,0.0,8,1,,0,1,8,8,1
2020/2/13 19:00:00,0.0,8,1,,0,1,8,8,1
2020/2/13 20:00:00,0.0,8,1,,0,1,8,8,1
2020/2/13 21:00:00,0.0,8,1,,0,1,8,8,1
2020/2/13 22:00:00,0.0,8,1,,0,1,8,8,1
2020/2/13 23:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 00:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 1:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 2:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 3:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 4:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 5:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 6:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 7:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 8:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 9:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 10:00:00,0.0,8,1,,0,1,7,8,1
2020/2/14 11:00:00,0.0,8,1,,0,1,7,8,1
2020/2/14 12:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 13:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 14:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 15:00:00,0.0,8,1,,0,1,7,8,1
2020/2/14 16:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 17:00:00,0.0,8,1,,0,1,7,8,1
2020/2/14 18:00:00,0.0,8,1,,0,1,7,8,1
2020/2/14 19:00:00,0.0,8,1,,0,1,7,8,1
2020/2/14 20:00:00,0.0,8,1,,0,1,7,8,1
2020/2/14 21:00:00,0.0,8,1,,0,1,7,8,1
2020/2/14 22:00:00,0.0,8,1,,0,1,8,8,1
2020/2/14 23:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 00:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 1:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 2:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 3:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 4:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 5:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 6:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 7:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 8:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 9:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 10:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 11:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 12:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 13:00:00,0.0,8,1,,0,1,7,8,1
2020/2/15 14:00:00,0.0,8,1,,0,1,8,8,1
2020/2/15 15:00:00,0.0,8,1,,0,1,9,8,1
2020/2/15 16:00:00,0.0,8,1,,0,1,9,8,1
2020/2/15 17:00:00,0.0,8,1,,0,1,10,8,1
2020/2/15 18:00:00,0.0,8,1,,0,1,10,8,1
2020/2/15 19:00:00,0.0,8,1,,0,1,10,8,1
2020/2/15 20:00:00,0.0,8,1,,0,1,9,8,1
2020/2/15 21:00:00,0.0,8,1,,0,1,9,8,1
2020/2/15 22:00:00,0.0,8,1,,0,1,9,8,1
2020/2/15 23:00:00,0.0,8,1,,0,1,9,8,1
2020/2/16 00:00:00,0.0,8,1,,0,1,9,8,1
2020/2/16 1:00:00,0.0,8,1,,0,1,9,8,1
2020/2/16 2:00:00,0.0,8,1,,0,1,9,8,1
2020/2/16 3:00:00,0.0,8,1,,0,1,9,8,1
2020/2/16 4:00:00,0.0,8,1,,0,1,9,8,1
2020/2/16 5:00:00,0.0,8,1,,0,1,9,8,1
2020/2/16 6:00:00,0.0,8,1,,0,1,9,8,1
2020/2/16 7:00:00,0.0,8,1,,0,1,9,8,1
2020/2/16 8:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 9:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 10:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 11:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 12:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 13:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 14:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 15:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 16:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 17:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 18:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 19:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 20:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 21:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 22:00:00,0.0,8,1,,0,1,8,8,1
2020/2/16 23:00:00,0.0,8,1,,0,1,9,8,1
2020/2/17 00:00:00,0.0,8,1,,0,1,9,8,1
2020/2/17 1:00:00,0.5,8,1,,0,1,10,8,1
2020/2/17 2:00:00,1.5,8,1,,0,1,11,8,1
2020/2/17 3:00:00,1.5,8,1,,0,1,13,8,1
2020/2/17 4:00:00,0.5,8,1,,0,1,13,8,1
2020/2/17 5:00:00,0.5,8,1,,0,1,14,8,1
2020/2/17 6:00:00,0.5,8,1,,0,1,15,8,1
2020/2/17 7:00:00,1.0,8,1,,0,1,16,8,1
2020/2/17 8:00:00,0.5,8,1,,0,1,16,8,1
2020/2/17 9:00:00,0.0,8,1,,0,1,17,8,1
2020/2/17 10:00:00,0.0,8,1,,0,1,17,8,1
2020/2/17 11:00:00,0.5,8,1,,0,1,18,8,1
2020/2/17 12:00:00,0.0,8,1,,0,1,17,8,1
2020/2/17 13:00:00,0.0,8,1,,0,1,19,8,1
2020/2/17 14:00:00,0.0,8,1,,0,1,19,8,1
2020/2/17 15:00:00,0.0,8,1,,0,1,19,8,1
2020/2/17 16:00:00,0.0,8,1,,0,1,19,8,1
2020/2/17 17:00:00,0.0,8,1,,0,1,19,8,1
2020/2/17 18:00:00,0.0,8,1,,0,1,19,8,1
2020/2/17 19:00:00,0.0,8,1,,0,1,19,8,1
2020/2/17 20:00:00,0.0,8,1,,0,1,19,8,1
2020/2/17 21:00:00,0.0,8,1,,0,1,19,8,1
2020/2/17 22:00:00,0.0,8,1,,0,1,18,8,1
2020/2/17 23:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 00:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 1:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 2:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 3:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 4:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 5:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 6:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 7:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 8:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 9:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 10:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 11:00:00,0.0,8,1,,0,1,18,8,1
2020/2/18 12:00:00,0.0,8,1,,0,1,17,8,1
2020/2/18 13:00:00,0.0,8,1,,0,1,17,8,1
2020/2/18 14:00:00,0.0,8,1,,0,1,16,8,1
2020/2/18 15:00:00,0.0,8,1,,0,1,17,8,1
2020/2/18 16:00:00,0.0,8,1,,0,1,17,8,1
2020/2/18 17:00:00,0.0,8,1,,0,1,17,8,1
2020/2/18 18:00:00,0.0,8,1,,0,1,17,8,1
2020/2/18 19:00:00,0.0,8,1,,0,1,17,8,1
2020/2/18 20:00:00,0.0,8,1,,0,1,17,8,1
2020/2/18 21:00:00,0.0,8,1,,0,1,17,8,1
2020/2/18 22:00:00,0.0,8,1,,0,1,16,8,1
2020/2/18 23:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 00:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 1:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 2:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 3:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 4:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 5:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 6:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 7:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 8:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 9:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 10:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 11:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 12:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 13:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 14:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 15:00:00,0.0,8,1,,0,1,16,8,1
2020/2/19 16:00:00,0.0,8,1,,0,1,15,8,1
2020/2/19 17:00:00,0.0,8,1,,0,1,15,8,1
2020/2/19 18:00:00,0.0,8,1,,0,1,15,8,1
2020/2/19 19:00:00,0.0,8,1,,0,1,15,8,1
2020/2/19 20:00:00,0.0,8,1,,0,1,15,8,1
2020/2/19 21:00:00,0.0,8,1,,0,1,15,8,1
2020/2/19 22:00:00,0.0,8,1,,0,1,15,8,1
2020/2/19 23:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 00:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 1:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 2:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 3:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 4:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 5:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 6:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 7:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 8:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 9:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 10:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 11:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 12:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 13:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 14:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 15:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 16:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 17:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 18:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 19:00:00,0.0,8,1,,0,1,15,8,1
2020/2/20 20:00:00,0.0,8,1,,0,1,14,8,1
2020/2/20 21:00:00,0.0,8,1,,0,1,14,8,1
2020/2/20 22:00:00,0.0,8,1,,0,1,14,8,1
2020/2/20 23:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 00:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 1:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 2:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 3:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 4:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 5:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 6:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 7:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 8:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 9:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 10:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 11:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 12:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 13:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 14:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 15:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 16:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 17:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 18:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 19:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 20:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 21:00:00,0.0,8,1,,0,1,13,8,1
2020/2/21 22:00:00,0.0,8,1,,0,1,14,8,1
2020/2/21 23:00:00,0.0,8,1,,0,1,14,8,1
2020/2/22 00:00:00,0.0,8,1,,0,1,13,8,1
2020/2/22 1:00:00,0.0,8,1,,0,1,13,8,1
2020/2/22 2:00:00,0.0,8,1,,0,1,13,8,1
2020/2/22 3:00:00,0.0,8,1,,0,1,14,8,1
2020/2/22 4:00:00,0.0,8,1,,0,1,14,8,1
2020/2/22 5:00:00,0.0,8,1,,0,1,14,8,1
2020/2/22 6:00:00,0.0,8,1,,0,1,14,8,1
2020/2/22 7:00:00,0.0,8,1,,0,1,14,8,1
2020/2/22 8:00:00,0.0,8,1,,0,1,14,8,1
2020/2/22 9:00:00,0.0,8,1,,0,1,14,8,1
2020/2/22 10:00:00,0.0,8,1,,0,1,14,8,1
2020/2/22 11:00:00,0.0,8,1,,0,1,13,8,1
2020/2/22 12:00:00,0.0,8,1,,0,1,13,8,1
2020/2/22 13:00:00,0.0,8,1,,0,1,13,8,1
2020/2/22 14:00:00,0.0,8,1,,0,1,13,8,1
2020/2/22 15:00:00,0.0,8,1,,0,1,13,8,1
2020/2/22 16:00:00,0.0,8,1,,0,1,13,8,1
2020/2/22 17:00:00,0.0,8,1,,0,1,13,8,1
2020/2/22 18:00:00,1.5,8,1,,0,1,15,8,1
2020/2/22 19:00:00,2.0,8,1,,0,1,16,8,1
2020/2/22 20:00:00,3.5,8,1,,0,1,16,8,1
2020/2/22 21:00:00,4.0,8,1,,0,1,15,8,1
2020/2/22 22:00:00,1.5,8,1,,0,1,15,8,1
2020/2/22 23:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 00:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 1:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 2:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 3:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 4:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 5:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 6:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 7:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 8:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 9:00:00,0.0,8,1,,0,1,14,8,1
2020/2/23 10:00:00,0.0,8,1,,0,1,13,8,1
2020/2/23 11:00:00,0.0,8,1,,0,1,12,8,1
2020/2/23 12:00:00,0.0,8,1,,0,1,12,8,1
2020/2/23 13:00:00,0.0,8,1,,0,1,12,8,1
2020/2/23 14:00:00,0.0,8,1,,0,1,11,8,1
2020/2/23 15:00:00,0.0,8,1,,0,1,11,8,1
2020/2/23 16:00:00,0.0,8,1,,0,1,11,8,1
2020/2/23 17:00:00,0.0,8,1,,0,1,11,8,1
2020/2/23 18:00:00,0.0,8,1,,0,1,11,8,1
2020/2/23 19:00:00,0.0,8,1,,0,1,11,8,1
2020/2/23 20:00:00,0.0,8,1,,0,1,11,8,1
2020/2/23 21:00:00,0.0,8,1,,0,1,11,8,1
2020/2/23 22:00:00,0.0,8,1,,0,1,11,8,1
2020/2/23 23:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 00:00:00,0.0,8,1,,0,1,12,8,1
2020/2/24 1:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 2:00:00,0.0,8,1,,0,1,11,8,1
2020/2/24 3:00:00,0.0,8,1,,0,1,10,8,1
2020/2/24 4:00:00,0.0,8,1,,0,1,10,8,1
